,Unnamed: 0,id,rank,slug,name,symbol,category,rounds,tokenRole,totalTokensForSale,startDate,endDate,type,tokensForSale,values,ieoPlatformExchange,USD,ICO_price,raise,hardCap,date_1,price_1,sale_1,cumulative_realized_ROI_1,date_2,price_2,sale_2,cumulative_realized_ROI_2,date_3,price_3,sale_3,cumulative_realized_ROI_3,date_4,price_4,sale_4,cumulative_realized_ROI_4,date_5,price_5,sale_5,cumulative_realized_ROI_5,date_6,price_6,sale_6,cumulative_realized_ROI_6
90,90,6474,211,fetch-ai,Fetch AI,FET,Artificial Intelligence,"{'startDate': '2019-02-25', 'endDate': '2019-02-25', 'type': 'IEO', 'tokensForSale': 69205152, 'values': {'USD': {'price': 0.0867, 'raise': 6000000}, 'BTC': {'price': 2.28e-05}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,230599515.0,2019-02-25,2019-02-25,IEO,69205152,"{'USD': {'price': 0.0867, 'raise': 6000000}, 'BTC': {'price': 2.28e-05}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.0867, 'raise': 6000000}",0.0867,6000000.0,,2019-12-06 00:00:00+00:00,0.05174482,0.0096698132375,0.11153187125144175,2020-01-05 00:00:00+00:00,0.04017094,0.007839610009375001,0.20195413202854676,2020-02-04 00:00:00+00:00,0.04085757,0.0067065431271841084,0.2793075706350532,2020-03-05 00:00:00+00:00,0.03640799,0.005869921531462095,0.3470113945273495,2020-04-04 00:00:00+00:00,0.0144341,0.00231807636495702,0.37374814614161733,2020-05-04 00:00:00+00:00,0.02014801,0.0026603048624705525,0.4044321699302051
6,6,6834,23,cosmos,Cosmos,ATOM,Blockchain infrastructure,"{'startDate': '2017-04-06', 'endDate': '2017-04-06', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1}}}",Utility,,2017-04-06,2017-04-06,ICO,0,{'USD': {'price': 0.1}},,{'price': 0.1},0.1,,,2019-12-06 00:00:00+00:00,3.4826016,0.6508111740000001,6.50811174,2020-01-05 00:00:00+00:00,4.25313899,0.8300266560171875,14.808378300171876,2020-02-04 00:00:00+00:00,4.25236317,0.6980017899266727,21.7883961994386,2020-03-05 00:00:00+00:00,3.73898288,0.6028219660871187,27.81661586030979,2020-04-04 00:00:00+00:00,1.98577568,0.3189100581203161,31.00571644151295,2020-05-04 00:00:00+00:00,2.79106585,0.36852701841176894,34.690986625630636
45,45,7139,101,gatechain-token,GateToken,GT,Exchange token,"{'startDate': '2019-04-08', 'endDate': '2019-04-21', 'type': 'IEO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.4, 'hardCap': 83000000, 'raise': 83000000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}",Utility,,2019-04-08,2019-04-21,IEO,0,"{'USD': {'price': 0.4, 'hardCap': 83000000, 'raise': 83000000}}","{'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}","{'price': 0.4, 'hardCap': 83000000, 'raise': 83000000}",0.4,83000000.0,83000000.0,2019-12-06 00:00:00+00:00,0.37821334,0.0706786179125,0.17669654478125,2020-01-05 00:00:00+00:00,0.35389675,0.0690651626171875,0.34935945132421875,2020-02-04 00:00:00+00:00,0.43570068,0.07151784604330219,0.5281540664324742,2020-03-05 00:00:00+00:00,0.58098208,0.09366952750716624,0.7623278852003897,2020-04-04 00:00:00+00:00,0.42896137,0.06889000445310642,0.9345528963331559,2020-05-04 00:00:00+00:00,0.46498522,0.061395762744952946,1.0880423031955382
4,4,7159,18,matic-network,Polygon,MATIC,Blockchain infrastructure,"{'startDate': '2019-04-24', 'endDate': '2019-04-25', 'type': 'IEO', 'tokensForSale': 1900000000, 'values': {'USD': {'price': 0.00263, 'hardCap': 5000000, 'raise': 5000000}, 'BTC': {'price': 5e-07}, 'BNB': {'price': 0.000119}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,3230000000.0,2019-04-24,2019-04-25,IEO,1900000000,"{'USD': {'price': 0.00263, 'hardCap': 5000000, 'raise': 5000000}, 'BTC': {'price': 5e-07}, 'BNB': {'price': 0.000119}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.00263, 'hardCap': 5000000, 'raise': 5000000}",0.00263,5000000.0,5000000.0,2019-12-06 00:00:00+00:00,0.03316475,0.00619766265625,2.356525724809886,2020-01-05 00:00:00+00:00,0.01483549,0.0028952385953125,3.4573769017347913,2020-02-04 00:00:00+00:00,0.02190554,0.0035956726925819764,4.824552830473185,2020-03-05 00:00:00+00:00,0.02519354,0.0040618584794093705,6.368985712377889,2020-04-04 00:00:00+00:00,0.01159055,0.00186141013377021,7.076746219514852,2020-05-04 00:00:00+00:00,0.01724768,0.0022773508138191362,7.942659076480302
1,1,7234,8,luna,Terra,LUNA,Blockchain infrastructure,"{'startDate': '2019-01-30', 'endDate': '2019-02-28', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'hardCap': 72000000, 'price': 0.8, 'raise': 62000000}}}",Utility,,2019-01-30,2019-02-28,ICO,0,"{'USD': {'hardCap': 72000000, 'price': 0.8, 'raise': 62000000}}",,"{'hardCap': 72000000, 'price': 0.8, 'raise': 62000000}",0.8,62000000.0,72000000.0,2019-12-06 00:00:00+00:00,0.25031067,0.04677680645625001,0.058471008070312504,2020-01-05 00:00:00+00:00,0.2438425,0.047587387890625,0.11795524293359376,2020-02-04 00:00:00+00:00,0.20443995,0.03355768200591378,0.15990234544098597,2020-03-05 00:00:00+00:00,0.23635317,0.038106321211698886,0.20753524695560957,2020-04-04 00:00:00+00:00,0.14760625,0.02370515372935875,0.23716668911730804,2020-05-04 00:00:00+00:00,0.1950387,0.025752538438284244,0.2693573621651633
63,63,7374,147,ecomi,Ecomi,OMI,Blockchain Service,"{'startDate': '2019-05-12', 'endDate': '2019-05-14', 'type': 'IEO', 'tokensForSale': 780000, 'values': {'USD': {'price': 7.8e-05, 'raise': 780000}}, 'ieoPlatformExchange': {'id': 57, 'name': 'Bitforex', 'slug': 'bitforex'}}",Utility,10000000000.0,2019-05-12,2019-05-14,IEO,780000,"{'USD': {'price': 7.8e-05, 'raise': 780000}}","{'id': 57, 'name': 'Bitforex', 'slug': 'bitforex'}","{'price': 7.8e-05, 'raise': 780000}",7.8e-05,780000.0,,2019-12-06 00:00:00+00:00,3.458e-05,6.4621375e-06,0.08284791666666666,2020-01-05 00:00:00+00:00,3.834e-05,7.4822906250000005e-06,0.17877471955128207,2020-02-04 00:00:00+00:00,2.25e-05,3.6932499990000003e-06,0.22612407851282054,2020-03-05 00:00:00+00:00,4.435e-05,7.150381548675e-06,0.31779563682916667,2020-04-04 00:00:00+00:00,2.72e-05,4.36824444384e-06,0.3737987707245513,2020-05-04 00:00:00+00:00,2.613e-05,3.450155427576e-06,0.41803153261655135
28,28,7484,64,harmony,Harmony,ONE,Blockchain infrastructure,"{'startDate': '2019-05-27', 'endDate': '2019-05-29', 'type': 'IEO', 'tokensForSale': 1575000000, 'values': {'USD': {'price': 0.003175, 'raise': 5000000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,1575000000.0,2019-05-27,2019-05-29,IEO,1575000000,"{'USD': {'price': 0.003175, 'raise': 5000000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.003175, 'raise': 5000000}",0.003175,5000000.0,,2019-12-06 00:00:00+00:00,0.00605323,0.00113119735625,0.3562826318897638,2020-01-05 00:00:00+00:00,0.00474785,0.0009265726015625,0.6481165221456693,2020-02-04 00:00:00+00:00,0.00571716,0.000938440051745904,0.9436881919868989,2020-03-05 00:00:00+00:00,0.00498255,0.000803317555475775,1.1967015952863558,2020-04-04 00:00:00+00:00,0.00447598,0.000718829954622756,1.4231047306006093,2020-05-04 00:00:00+00:00,0.00244677,0.000323066850192504,1.524858069243918
82,82,7505,196,chromia,Chromia,CHR,Blockchain Service,"{'startDate': '2019-05-28', 'endDate': '2019-05-28', 'type': 'IEO', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.05, 'raise': 2000000}, 'KCS': {'price': 0.0455}}, 'ieoPlatformExchange': {'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}}",Utility,219600000.0,2019-05-28,2019-05-28,IEO,40000000,"{'USD': {'price': 0.05, 'raise': 2000000}, 'KCS': {'price': 0.0455}}","{'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}","{'price': 0.05, 'raise': 2000000}",0.05,2000000.0,,2019-12-06 00:00:00+00:00,0.01425873,0.00266460016875,0.053292003375,2020-01-05 00:00:00+00:00,0.01522375,0.0029710099609375,0.11271220259374999,2020-02-04 00:00:00+00:00,0.01296174,0.002127597610757256,0.1552641548088951,2020-03-05 00:00:00+00:00,0.02094556,0.00337697284668918,0.22280361174267868,2020-04-04 00:00:00+00:00,0.01408124,0.002261408029131528,0.2680317723253092,2020-05-04 00:00:00+00:00,0.02410678,0.0031830133126054564,0.33169203857741836
85,85,7847,202,ultra,Ultra,UOS,Gaming,"{'startDate': '2019-07-16', 'endDate': '2019-07-17', 'type': 'IEO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.05, 'hardCap': 5000000, 'raise': 5000000}}}",Utility,,2019-07-16,2019-07-17,IEO,100000000,"{'USD': {'price': 0.05, 'hardCap': 5000000, 'raise': 5000000}}",,"{'price': 0.05, 'hardCap': 5000000, 'raise': 5000000}",0.05,5000000.0,5000000.0,2019-12-06 00:00:00+00:00,0.04045473,0.0075599776687500005,0.151199553375,2020-01-05 00:00:00+00:00,0.05007194,0.009771852040625001,0.34663659418750004,2020-02-04 00:00:00+00:00,0.04734749,0.007771827439784556,0.5020731429831912,2020-03-05 00:00:00+00:00,0.05705686,0.009199060179691831,0.6860543465770277,2020-04-04 00:00:00+00:00,0.0401229,0.00644362628660838,0.8149268723091954,2020-05-04 00:00:00+00:00,0.04820177,0.006364469896068504,0.9422162702305655
21,21,7993,48,thor-chain,THORChain,RUNE,DeFi,"{'startDate': '2019-07-20', 'endDate': '2019-07-21', 'type': 'IEO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.032, 'raise': 320000}, 'BNB': {'price': 0.00105}}, 'ieoPlatformExchange': {'id': 109, 'name': 'Binance Dex', 'slug': 'binance-dex'}}",Utility,150000000.0,2019-07-20,2019-07-21,IEO,10000000,"{'USD': {'price': 0.032, 'raise': 320000}, 'BNB': {'price': 0.00105}}","{'id': 109, 'name': 'Binance Dex', 'slug': 'binance-dex'}","{'price': 0.032, 'raise': 320000}",0.032,320000.0,,2019-12-06 00:00:00+00:00,0.09185296,0.0171650219,0.536406934375,2020-01-05 00:00:00+00:00,0.08649129,0.0168793158140625,1.0638855535644531,2020-02-04 00:00:00+00:00,0.11895529,0.019525849985490878,1.674068365611043,2020-03-05 00:00:00+00:00,0.08925525,0.014390283939625124,2.1237647387243284,2020-04-04 00:00:00+00:00,0.0750159,0.01204734516083298,2.500244275000359,2020-05-04 00:00:00+00:00,0.11441901,0.015107668135069753,2.9723589042212883
83,83,8025,199,wink-token,WINkLink,WIN,Blockchain Service,"{'startDate': '2019-07-24', 'endDate': '2019-07-30', 'type': 'IEO', 'tokensForSale': 49950000000, 'values': {'USD': {'price': 0.0001201, 'raise': 6000000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,199800000000.0,2019-07-24,2019-07-30,IEO,49950000000,"{'USD': {'price': 0.0001201, 'raise': 6000000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.0001201, 'raise': 6000000}",0.0001201,6000000.0,,2019-12-06 00:00:00+00:00,0.00010183,1.9029481250000002e-05,0.1584469712739384,2020-01-05 00:00:00+00:00,9.115e-05,1.77884921875e-05,0.3065609778309742,2020-02-04 00:00:00+00:00,0.00011287,1.8526983439428e-05,0.4608239540127227,2020-03-05 00:00:00+00:00,0.00010226,1.648699024053e-05,0.5981011416940716,2020-04-04 00:00:00+00:00,8.245e-05,1.324124097039e-05,0.7083529399487759,2020-05-04 00:00:00+00:00,8.687e-05,1.1470149330024e-05,0.803857930207094
55,55,8276,123,swipe,Swipe,SXP,Financial services,"{'startDate': '2019-08-02', 'endDate': '2019-08-09', 'type': 'ICO', 'tokensForSale': 40425000, 'values': {'USD': {'price': 0.2, 'raise': 8085000}}}",Utility,,2019-08-02,2019-08-09,ICO,40425000,"{'USD': {'price': 0.2, 'raise': 8085000}}",,"{'price': 0.2, 'raise': 8085000}",0.2,8085000.0,,2019-12-06 00:00:00+00:00,1.14007303,0.21305114748125,1.06525573740625,2020-01-05 00:00:00+00:00,1.39720192,0.27267268720000004,2.42861917340625,2020-02-04 00:00:00+00:00,1.65860132,0.2722501921525066,3.7898701341687833,2020-03-05 00:00:00+00:00,1.18542492,0.19112154397536726,4.745477854045619,2020-04-04 00:00:00+00:00,0.81114909,0.1302682906440578,5.3968193072659085,2020-05-04 00:00:00+00:00,0.57806457,0.07632654472540706,5.778452030892944
13,13,8491,37,hedera-hashgraph,Hedera,HBAR,Blockchain infrastructure,"{'startDate': '2018-08-14', 'endDate': '2018-08-16', 'type': 'ICO', 'tokensForSale': 833333333, 'values': {'USD': {'price': 0.12, 'raise': 100000000}}}",Utility,14400000.0,2018-08-14,2018-08-16,ICO,833333333,"{'USD': {'price': 0.12, 'raise': 100000000}}",,"{'price': 0.12, 'raise': 100000000}",0.12,100000000.0,,2019-12-06 00:00:00+00:00,0.02263107,0.00422918120625,0.03524317671875,2020-01-05 00:00:00+00:00,0.0112552,0.002196522625,0.053547531927083336,2020-02-04 00:00:00+00:00,0.01611106,0.002644540992395064,0.07558537353037553,2020-03-05 00:00:00+00:00,0.04142452,0.00667871755289106,0.13124135313780105,2020-04-04 00:00:00+00:00,0.03374962,0.005420095222305564,0.17640881332368075,2020-05-04 00:00:00+00:00,0.0396481,0.0052350596022991205,0.2200343100095067
56,56,8773,126,kava,Kava,KAVA,DeFi,"{'startDate': '2019-10-23', 'endDate': '2019-10-24', 'type': 'IEO', 'tokensForSale': 6521739, 'values': {'USD': {'price': 0.46, 'hardCap': 3000000, 'raise': 3000000}, 'BNB': {'price': 0.0258}, 'BTC': {'price': 6.22e-05}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,,2019-10-23,2019-10-24,IEO,6521739,"{'USD': {'price': 0.46, 'hardCap': 3000000, 'raise': 3000000}, 'BNB': {'price': 0.0258}, 'BTC': {'price': 6.22e-05}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.46, 'hardCap': 3000000, 'raise': 3000000}",0.46,3000000.0,3000000.0,2019-12-06 00:00:00+00:00,0.92430717,0.17272990239375,0.3754997878125,2020-01-05 00:00:00+00:00,1.03884928,0.2027379298,0.8162344178125001,2020-02-04 00:00:00+00:00,1.05109136,0.1725308073008404,1.1913013902056313,2020-03-05 00:00:00+00:00,0.92189922,0.1486342992655214,1.5144194320871993,2020-04-04 00:00:00+00:00,0.51105726,0.08207437634114316,1.6928419893505544,2020-05-04 00:00:00+00:00,0.57680714,0.07616051606335973,1.8584083286187274
44,44,10426,98,kadena,Kadena,KDA,Blockchain infrastructure,"{'startDate': '2019-11-04', 'endDate': '2019-11-22', 'type': 'ICO', 'tokensForSale': 20000000, 'values': {'USD': {'raise': 10000000, 'hardCap': 10000000, 'price': 0.5}}}",Utility,,2019-11-04,2019-11-22,ICO,20000000,"{'USD': {'raise': 10000000, 'hardCap': 10000000, 'price': 0.5}}",,"{'raise': 10000000, 'hardCap': 10000000, 'price': 0.5}",0.5,10000000.0,10000000.0,2020-06-01 00:00:00+00:00,0.30431976,0.056869755150000006,0.11373951030000001,2020-07-01 00:00:00+00:00,0.31856699,0.0621703391421875,0.23808018858437502,2020-07-31 00:00:00+00:00,0.32275915,0.05297912135176626,0.34403843128790756,2020-08-30 00:00:00+00:00,0.74225295,0.11967061551588698,0.5833796623196814,2020-09-29 00:00:00+00:00,0.347212,0.0557612827145064,0.6949022277486943,2020-10-29 00:00:00+00:00,0.19385718,0.02559653278804354,0.7460952933247813
92,92,20041,216,wazirx,WazirX,WRX,Exchange token,"{'startDate': '2020-02-03', 'endDate': '2020-02-04', 'type': 'IEO', 'tokensForSale': 100000000, 'values': {'BNB': {'price': 0.00108}, 'USD': {'hardCap': 2000000, 'price': 0.02, 'raise': 2000000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,,2020-02-03,2020-02-04,IEO,100000000,"{'BNB': {'price': 0.00108}, 'USD': {'hardCap': 2000000, 'price': 0.02, 'raise': 2000000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'hardCap': 2000000, 'price': 0.02, 'raise': 2000000}",0.02,2000000.0,2000000.0,2020-02-05 00:00:00+00:00,0.05672493,0.01060047129375,0.5300235646875,2020-03-06 00:00:00+00:00,0.1231879,0.024040888609375,1.73206799515625,2020-04-05 00:00:00+00:00,0.13695284,0.022480047830802097,2.856070386696355,2020-05-05 00:00:00+00:00,0.13536879,0.021824994324294494,3.9473201029110796,2020-06-04 00:00:00+00:00,0.13448408,0.021597769678122578,5.027208586817208,2020-07-04 00:00:00+00:00,0.14188167,0.018733785450594984,5.963897859346957
41,41,20620,94,celo,Celo,CELO,Financial services,"{'startDate': '2020-04-29', 'endDate': '2020-05-12', 'type': 'ICO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 1, 'raise': 10000000}}}",Utility,122900000.0,2020-04-29,2020-05-12,ICO,10000000,"{'USD': {'price': 1, 'raise': 10000000}}",,"{'price': 1, 'raise': 10000000}",1.0,10000000.0,,2020-05-22 00:00:00+00:00,0.82714239,0.15457223413125,0.15457223413125,2020-06-21 00:00:00+00:00,1.7739,0.346187671875,0.50075990600625,2020-07-21 00:00:00+00:00,1.79608229,0.2948169295887297,0.7955768355949796,2020-08-20 00:00:00+00:00,2.56854377,0.4141165271696082,1.209693362764588,2020-09-19 00:00:00+00:00,2.03419359,0.3266858399710457,1.5363792027356336,2020-10-19 00:00:00+00:00,2.09521554,0.2766482689350394,1.813027471670673
62,62,20649,146,just,Just,JST,Exchange token,"{'startDate': '2020-05-05', 'endDate': '2020-05-05', 'type': 'IEO', 'tokensForSale': 396000000, 'values': {'USD': {'hardCap': 799920, 'price': 0.00202, 'raise': 799920}, 'TRX': {'price': 0.124}}, 'ieoPlatformExchange': {'id': 13, 'name': 'Poloniex', 'slug': 'poloniex'}}",Utility,1485000000.0,2020-05-05,2020-05-05,IEO,396000000,"{'USD': {'hardCap': 799920, 'price': 0.00202, 'raise': 799920}, 'TRX': {'price': 0.124}}","{'id': 13, 'name': 'Poloniex', 'slug': 'poloniex'}","{'hardCap': 799920, 'price': 0.00202, 'raise': 799920}",0.00202,799920.0,799920.0,2020-05-07 00:00:00+00:00,0.00994062,0.0018576533625000002,0.9196303774752476,2020-06-06 00:00:00+00:00,0.00740387,0.0014449115046875,1.6349331025680693,2020-07-06 00:00:00+00:00,0.00672077,0.0011031770575901882,2.181060358800836,2020-08-05 00:00:00+00:00,0.02191876,0.00353387817528378,3.930505000030429,2020-09-04 00:00:00+00:00,0.0565817,0.00908686384735374,8.42895244921545,2020-10-04 00:00:00+00:00,0.03331456,0.004398791044826112,10.606571778337287
46,46,21001,103,skale,Skale,SKL,Network,"{'startDate': '2020-09-03', 'endDate': '2020-09-05', 'type': 'ICO', 'tokensForSale': 167139884, 'values': {'USD': {'price': 0.03, 'raise': 5000000}}}",Utility,,2020-09-03,2020-09-05,ICO,167139884,"{'USD': {'price': 0.03, 'raise': 5000000}}",,"{'price': 0.03, 'raise': 5000000}",0.03,5000000.0,,2020-12-01 00:00:00+00:00,0.09226909,0.01724278619375,0.5747595397916667,2020-12-31 00:00:00+00:00,0.07727747,0.015081181254687501,1.0774655816145835,2021-01-30 00:00:00+00:00,0.13773072,0.02260773251121197,1.8310566653216491,2021-03-01 00:00:00+00:00,0.20906289,0.033706413329620544,2.9546037763090007,2021-03-31 00:00:00+00:00,0.80469162,0.12923123889961796,7.2623117396296,2021-04-30 00:00:00+00:00,0.66929653,0.08837263894516967,10.208066371135255
3,3,21076,10,avalanche,Avalanche,AVAX,Blockchain infrastructure,"{'startDate': '2020-07-15', 'endDate': '2020-07-15', 'type': 'ICO', 'tokensForSale': 6000000, 'values': {'USD': {'price': 0.5}}}",Utility,,2020-07-15,2020-07-15,ICO,6000000,{'USD': {'price': 0.5}},,{'price': 0.5},0.5,,,2020-09-22 00:00:00+00:00,6.1349684,1.1464722197500001,2.2929444395000003,2020-10-22 00:00:00+00:00,3.966266,0.7740415990625,3.8410276376250003,2020-11-21 00:00:00+00:00,3.71203785,0.6093103904800206,5.059648418585041,2020-12-21 00:00:00+00:00,3.31348289,0.5342202236416306,6.128088865868302,2021-01-20 00:00:00+00:00,11.78260601,1.8922537954830254,9.912596456834354,2021-02-19 00:00:00+00:00,41.06783086,5.422518160750179,20.757632778334713
75,75,21402,179,serum,Serum,SRM,Exchange token,"{'startDate': '2020-08-07', 'endDate': '2020-08-07', 'type': 'IEO', 'tokensForSale': 3000000, 'values': {'USD': {'price': 0.17, 'raise': 510000}}, 'ieoPlatformExchange': {'id': 84, 'name': 'AscendEX', 'slug': 'bitmax'}}",Utility,,2020-08-07,2020-08-07,IEO,3000000,"{'USD': {'price': 0.17, 'raise': 510000}}","{'id': 84, 'name': 'AscendEX', 'slug': 'bitmax'}","{'price': 0.17, 'raise': 510000}",0.17,510000.0,,2020-08-11 00:00:00+00:00,1.00018147,0.18690891220625003,1.0994641894485295,2020-09-10 00:00:00+00:00,2.45369259,0.47885344451718753,3.916249157196691,2020-10-10 00:00:00+00:00,1.3591185,0.2230917510562614,5.2285535751747,2020-11-09 00:00:00+00:00,1.11463909,0.17970901426308666,6.285665423781091,2020-12-09 00:00:00+00:00,1.07377325,0.17244500122266612,7.30004778391442,2021-01-08 00:00:00+00:00,1.40516916,0.18553585932018404,8.391435191680209
18,18,21407,43,sandbox,The Sandbox,SAND,Gaming,"{'startDate': '2020-08-06', 'endDate': '2020-08-13', 'type': 'IEO', 'tokensForSale': 360000000, 'values': {'USD': {'price': 0.008333, 'hardCap': 3000000, 'raise': 3000000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,,2020-08-06,2020-08-13,IEO,360000000,"{'USD': {'price': 0.008333, 'hardCap': 3000000, 'raise': 3000000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.008333, 'hardCap': 3000000, 'raise': 3000000}",0.008333,3000000.0,3000000.0,2020-08-14 00:00:00+00:00,0.06777736,0.01266589415,1.5199680967238691,2020-09-13 00:00:00+00:00,0.04942435,0.0096454708046875,2.6774708933982363,2020-10-13 00:00:00+00:00,0.0472684,0.007758845255676961,3.6085695680264562,2020-11-12 00:00:00+00:00,0.04275423,0.006893101630660815,4.43577485191711,2020-12-12 00:00:00+00:00,0.04559757,0.007322843081070053,5.314551172698348,2021-01-11 00:00:00+00:00,0.04261493,0.005626794184281337,5.98979348450458
5,5,21422,20,near-protocol,Near Protocol,NEAR,Blockchain infrastructure,"{'startDate': '2020-08-11', 'endDate': '2020-08-13', 'type': 'ICO', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.4, 'hardCap': 10000000, 'raise': 10000000}}}",Utility,,2020-08-11,2020-08-13,ICO,25000000,"{'USD': {'price': 0.4, 'hardCap': 10000000, 'raise': 10000000}}",,"{'price': 0.4, 'hardCap': 10000000, 'raise': 10000000}",0.4,10000000.0,10000000.0,2020-10-14 00:00:00+00:00,2.18598748,0.40850641032500007,1.0212660258125001,2020-11-13 00:00:00+00:00,0.78943839,0.15406383579843752,1.4064256153085941,2020-12-13 00:00:00+00:00,0.91683772,0.15049381815436277,1.7826601606945007,2021-01-12 00:00:00+00:00,1.48491259,0.2394068001111884,2.381177160972472,2021-02-11 00:00:00+00:00,3.280862,0.5268973236215364,3.6984204700263126,2021-03-13 00:00:00+00:00,6.93029366,0.9150627740430365,5.986077405133903
