,Unnamed: 0,id,rank,slug,name,symbol,category,rounds,tokenRole,totalTokensForSale,startDate,endDate,type,tokensForSale,values,ieoPlatformExchange,USD,ICO_price,raise,hardCap,date_1,price_1,sale_1,cumulative_realized_ROI_1,date_2,price_2,sale_2,cumulative_realized_ROI_2,date_3,price_3,sale_3,cumulative_realized_ROI_3,date_4,price_4,sale_4,cumulative_realized_ROI_4,date_5,price_5,sale_5,cumulative_realized_ROI_5,date_6,price_6,sale_6,cumulative_realized_ROI_6
88,88,21912,205,perpetual-protocol,Perpetual Protocol,PERP,DeFi,"{'startDate': '2020-09-09', 'endDate': '2020-09-12', 'type': 'ICO', 'tokensForSale': 7500000, 'values': {}}",Utility,,2020-09-09,2020-09-12,ICO,7500000,{},,,,,,2020-09-13 00:00:00+00:00,1.86692396,0.34888141502500003,,2020-10-13 00:00:00+00:00,1.07317328,0.209436472925,,2020-11-12 00:00:00+00:00,0.91258493,0.1497957463026629,,2020-12-12 00:00:00+00:00,1.31718973,0.21236548233362357,,2021-01-11 00:00:00+00:00,2.05142393,0.32945298471260726,,2021-02-10 00:00:00+00:00,7.48009961,0.9876581044106629,
15,15,23068,40,elrond-gold,Elrond,EGLD,Blockchain infrastructure,"{'startDate': '2019-07-10', 'endDate': '2019-07-10', 'type': 'IEO', 'tokensForSale': 5000000000, 'values': {'USD': {'price': 0.65, 'raise': 3250000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,8800000000.0,2019-07-10,2019-07-10,IEO,5000000000,"{'USD': {'price': 0.65, 'raise': 3250000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.65, 'raise': 3250000}",0.65,3250000.0,,2020-09-03 00:00:00+00:00,19.67095514,3.6760097417875004,5.65539960275,2020-10-03 00:00:00+00:00,9.40625532,1.83568951479375,8.479537317817309,2020-11-02 00:00:00+00:00,7.72043016,1.2672657191422032,10.42917688572839,2020-12-02 00:00:00+00:00,9.30227667,1.4997706304811256,12.736516317237813,2021-01-01 00:00:00+00:00,24.69978119,3.9667162480618106,18.839156698871367,2021-01-31 00:00:00+00:00,64.92421072,8.572469115832222,32.027570723228635
27,27,25301,59,flow,Flow,FLOW,Blockchain infrastructure,"{'startDate': '2020-10-06', 'endDate': '2020-10-06', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.38}}}",Utility,25000000.0,2020-10-06,2020-10-06,ICO,0,{'USD': {'price': 0.38}},,{'price': 0.38},0.38,,,2021-01-27 00:00:00+00:00,6.8027371,1.2712614955625001,3.345424988322369,2021-02-26 00:00:00+00:00,20.38521556,3.97830222413125,13.814641367615131,2021-03-28 00:00:00+00:00,27.36883376,4.492442011411163,25.63685718711819,2021-04-27 00:00:00+00:00,30.01378802,4.839008704939138,38.371090621168555,2021-05-27 00:00:00+00:00,15.17833633,2.4375986522153426,44.78582391647208,2021-06-26 00:00:00+00:00,8.02375832,1.0594417649179522,47.57382856099301
65,65,25944,150,e-radix,e-Radix,EXRD,Protocol,"{'startDate': '2020-10-08', 'type': 'ICO', 'tokensForSale': 642000000, 'values': {'USD': {'price': 0.039, 'raise': 12700000}}}",Utility,,2020-10-08,,ICO,642000000,"{'USD': {'price': 0.039, 'raise': 12700000}}",,"{'price': 0.039, 'raise': 12700000}",0.039,12700000.0,,2020-11-17 00:00:00+00:00,0.23367788,0.043668553825000005,1.1197065083333335,2020-12-17 00:00:00+00:00,0.0791983,0.015456043234375,1.5160153092147437,2021-01-16 00:00:00+00:00,0.12767347,0.02095689079777007,2.0533714835165404,2021-02-15 00:00:00+00:00,0.16300089,0.026280012542809546,2.7272179589731955,2021-03-17 00:00:00+00:00,0.15836896,0.025433615058702914,3.379361934837373,2021-04-16 00:00:00+00:00,0.15105288,0.019944734549674176,3.890765384829018
94,94,26107,220,injective-protocol,Injective,INJ,Exchange token,"{'startDate': '2020-10-19', 'endDate': '2020-10-20', 'type': 'IEO', 'tokensForSale': 9000000, 'values': {'USD': {'price': 0.4, 'raise': 3600000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,,2020-10-19,2020-10-20,IEO,9000000,"{'USD': {'price': 0.4, 'raise': 3600000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.4, 'raise': 3600000}",0.4,3600000.0,,2020-10-21 00:00:00+00:00,0.82271379,0.15374463950625,0.384361598765625,2020-11-20 00:00:00+00:00,1.3012833,0.253953569015625,1.0192455213046874,2020-12-20 00:00:00+00:00,3.13561973,0.514694558430528,2.305981917381007,2021-01-19 00:00:00+00:00,7.24800831,1.1685687685336432,5.227403838715115,2021-02-18 00:00:00+00:00,14.2687283,2.291518129306528,10.956199161981436,2021-03-20 00:00:00+00:00,12.88582217,1.7014194144127308,15.209747698013262
89,89,26124,209,persistence,Persistence,XPRT,DeFi,"{'startDate': '2021-03-31', 'endDate': '2021-03-31', 'type': 'IEO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.4}}, 'ieoPlatformExchange': {'id': 84, 'name': 'AscendEX', 'slug': 'bitmax'}}",Utility,,2021-03-31,2021-03-31,IEO,1000000,{'USD': {'price': 0.4}},"{'id': 84, 'name': 'AscendEX', 'slug': 'bitmax'}",{'price': 0.4},0.4,,,2021-04-01 00:00:00+00:00,4.09502108,0.7652570643250002,1.9131426608125004,2021-05-01 00:00:00+00:00,9.59733617,1.8729801369265626,6.595593003128906,2021-05-31 00:00:00+00:00,11.63503635,1.909826577244554,11.370159446240292,2021-06-30 00:00:00+00:00,9.58152351,1.5447925347034888,15.232140782999014,2021-07-30 00:00:00+00:00,6.29268918,1.010588402475996,17.758611789189004,2021-08-29 00:00:00+00:00,8.27183067,1.09219676548374,20.489103702898355
22,22,26187,49,the-graph,The Graph,GRT,Data Service,"{'startDate': '2020-10-22', 'endDate': '2020-10-25', 'type': 'ICO', 'tokensForSale': 400000000, 'values': {'USD': {'price': 0.03, 'hardCap': 13000000, 'raise': 13000000}}}",Utility,,2020-10-22,2020-10-25,ICO,400000000,"{'USD': {'price': 0.03, 'hardCap': 13000000, 'raise': 13000000}}",,"{'price': 0.03, 'hardCap': 13000000, 'raise': 13000000}",0.03,13000000.0,13000000.0,2020-12-17 00:00:00+00:00,0.13980481,0.02612602386875,0.8708674622916667,2021-01-16 00:00:00+00:00,0.33781673,0.0659270462140625,3.0684356694270836,2021-02-15 00:00:00+00:00,2.18828542,0.3591948944545207,15.041598817911108,2021-03-17 00:00:00+00:00,1.71805732,0.27699583676423944,24.27479337671909,2021-04-16 00:00:00+00:00,2.12932526,0.34196372191629276,35.67358410726218,2021-05-16 00:00:00+00:00,1.31874994,0.1741252301227143,41.47775844468599
14,14,26233,38,filecoin,Filecoin,FIL,Cloud Storage,"{'startDate': '2017-08-10', 'endDate': '2017-09-08', 'type': 'ICO', 'tokensForSale': 0, 'values': {'BTC': {'price': 0.002002222}, 'USD': {'price': 5, 'hardCap': 40000000, 'raise': 257000000}}}",Utility,,2017-08-10,2017-09-08,ICO,0,"{'BTC': {'price': 0.002002222}, 'USD': {'price': 5, 'hardCap': 40000000, 'raise': 257000000}}",,"{'price': 5, 'hardCap': 40000000, 'raise': 257000000}",5.0,257000000.0,40000000.0,2020-10-15 00:00:00+00:00,160.53978979,30.000873217006248,6.00017464340125,2020-11-14 00:00:00+00:00,29.2382316,5.7060236356875,7.141379370538749,2020-12-14 00:00:00+00:00,30.07657078,4.936902000140375,8.128759770566825,2021-01-13 00:00:00+00:00,21.04830985,3.3935388135791262,8.80746753328265,2021-02-12 00:00:00+00:00,40.49277279,6.503026829249744,10.108072899132598,2021-03-14 00:00:00+00:00,49.3086612,6.510621701710147,11.410197239474629
67,67,26300,155,rally,Rally ,RLY,DeFi,"{'startDate': '2021-04-01', 'endDate': '2021-04-03', 'type': 'ICO', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.6}}}",Utility,,2021-04-01,2021-04-03,ICO,40000000,{'USD': {'price': 0.6}},,{'price': 0.6},0.6,,,2020-11-18 00:00:00+00:00,0.05521625,0.01031853671875,0.01719756119791667,2020-12-18 00:00:00+00:00,0.06445341,0.0125784857953125,0.038161704190104166,2021-01-17 00:00:00+00:00,0.40860947,0.06707097442972847,0.14994666157298495,2021-02-16 00:00:00+00:00,0.26723509,0.04308529552862465,0.22175548745402604,2021-03-18 00:00:00+00:00,1.00400354,0.1612401796029666,0.490489120125637,2021-04-17 00:00:00+00:00,0.99804382,0.13177980491893168,0.7101221283238566
9,9,26691,26,axie-infinity,Axie Infinity,AXS,Gaming,"{'startDate': '2020-10-27', 'endDate': '2020-11-04', 'type': 'IEO', 'tokensForSale': 29700000, 'values': {'USD': {'price': 0.1, 'hardCap': 2970000, 'raise': 2970000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,,2020-10-27,2020-11-04,IEO,29700000,"{'USD': {'price': 0.1, 'hardCap': 2970000, 'raise': 2970000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.1, 'hardCap': 2970000, 'raise': 2970000}",0.1,2970000.0,2970000.0,2020-11-04 00:00:00+00:00,0.09960511,0.01861370493125,0.18613704931249997,2020-12-04 00:00:00+00:00,0.51176583,0.09987430026093749,1.184880051921875,2021-01-03 00:00:00+00:00,0.53738615,0.08820895102000506,2.0669695621219253,2021-02-02 00:00:00+00:00,1.00859365,0.1626117119519903,3.6930866816418275,2021-03-04 00:00:00+00:00,2.20135195,0.35353100825455325,7.228396764187361,2021-04-03 00:00:00+00:00,5.69077629,0.7513992615409228,14.74238937959659
98,98,29377,227,mask-network,Mask Network,MASK,Social,"{'startDate': '2021-02-20', 'endDate': '2021-02-24', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.95}}}",Utility,,2021-02-20,2021-02-24,ICO,0,{'USD': {'price': 0.95}},,{'price': 0.95},0.95,,,2021-02-24 00:00:00+00:00,35.85367383,6.70015529698125,7.052795049453947,2021-03-26 00:00:00+00:00,10.56846582,2.062502157684375,9.223849952279606,2021-04-25 00:00:00+00:00,12.82503801,2.105158738560332,11.439806519185217,2021-05-25 00:00:00+00:00,8.20813727,1.32336670314317,12.832824101441188,2021-06-24 00:00:00+00:00,3.80536234,0.6111306212684919,13.476119492250124,2021-07-24 00:00:00+00:00,3.85452897,0.508944663092018,14.011850716557513
74,74,29464,178,casper,Casper,CSPR,Blockchain infrastructure,"{'startDate': '2021-04-07', 'endDate': '2021-04-08', 'type': 'ICO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.015, 'raise': 1500000}}}",,,2021-04-07,2021-04-08,ICO,100000000,"{'USD': {'price': 0.015, 'raise': 1500000}}",,"{'price': 0.015, 'raise': 1500000}",0.015,1500000.0,,2021-05-11 00:00:00+00:00,6.09091513,1.1382397649187501,75.88265099458334,2021-06-10 00:00:00+00:00,0.26836284,0.05237268549375,79.37416336083335,2021-07-10 00:00:00+00:00,0.08969872,0.014723546557791168,80.35573313135275,2021-08-09 00:00:00+00:00,0.14628036,0.02358422518776858,81.92801481053733,2021-09-08 00:00:00+00:00,0.11354931,0.018235703768726682,83.14372839511911,2021-10-08 00:00:00+00:00,0.11902295,0.01571556360308484,84.19143263532476
79,79,29958,187,illuvium,Illuvium,ILV,Gaming,"{'startDate': '2021-03-30', 'endDate': '2021-03-30', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 50}}}",,,2021-03-30,2021-03-30,IDO,1000000,{'USD': {'price': 50}},,{'price': 50},50.0,,,2021-03-31 00:00:00+00:00,69.18066397,12.928136579393751,0.258562731587875,2021-04-30 00:00:00+00:00,62.31193478,12.160563521909376,0.5017740020260625,2021-05-30 00:00:00+00:00,52.69480105,8.649558841120788,0.6747651788484782,2021-06-29 00:00:00+00:00,53.48424769,8.623061506817125,0.8472264089848208,2021-07-29 00:00:00+00:00,195.70748224,31.430078011499834,1.4758279692148175,2021-08-28 00:00:00+00:00,528.11396234,69.73116163589813,2.8704512019327795
58,58,50244,133,anchor-protocol,Anchor Protocol,ANC,DeFi,"{'startDate': '2021-03-17', 'endDate': '2021-03-16', 'type': 'IDO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.05}}}",Utility,,2021-03-17,2021-03-16,IDO,0,{'USD': {'price': 0.05}},,{'price': 0.05},0.05,,,2021-03-17 00:00:00+00:00,4.40010111,0.82226889493125,16.445377898624997,2021-04-16 00:00:00+00:00,5.5854233,1.0900302658906251,38.2459832164375,2021-05-16 00:00:00+00:00,5.26285052,0.8638676745656511,55.52333670775052,2021-06-15 00:00:00+00:00,2.74197015,0.4420774017492136,64.36488474273479,2021-07-15 00:00:00+00:00,1.98127976,0.31818802585708267,70.72864525987644,2021-08-14 00:00:00+00:00,2.4457282,0.32292929290492467,77.18723111797495
43,43,78266,96,mina-protocol,Mina Protocol,MINA,Blockchain infrastructure,"{'startDate': '2021-04-13', 'endDate': '2021-04-16', 'type': 'ICO', 'tokensForSale': 75000000, 'values': {'USD': {'price': 0.25, 'raise': 18750000}}}",Utility,,2021-04-13,2021-04-16,ICO,75000000,"{'USD': {'price': 0.25, 'raise': 18750000}}",,"{'price': 0.25, 'raise': 18750000}",0.25,18750000.0,,2021-06-01 00:00:00+00:00,4.26,0.7960875000000001,3.1843500000000002,2021-07-01 00:00:00+00:00,1.51838968,0.29632323598750004,4.369642943950001,2021-07-31 00:00:00+00:00,1.49285081,0.24504316677953997,5.34981561106816,2021-08-30 00:00:00+00:00,2.89290531,0.4664121026085216,7.215464021502247,2021-09-29 00:00:00+00:00,3.94034944,0.6328091745613256,9.746700719747547,2021-10-29 00:00:00+00:00,4.66386585,0.6158079631023289,12.209932572156864
77,77,90594,183,metisdao,MetisDAO,METIS,Blockchain Service,"{'startDate': '2021-05-13', 'endDate': '2021-05-13', 'type': 'IDO', 'tokensForSale': 20000, 'values': {'USD': {'price': 5, 'raise': 100000}}}",Utility,,2021-05-13,2021-05-13,IDO,20000,"{'USD': {'price': 5, 'raise': 100000}}",,"{'price': 5, 'raise': 100000}",5.0,100000.0,,2021-05-14 00:00:00+00:00,10.89643259,2.03627084025625,0.40725416805125,2021-06-13 00:00:00+00:00,4.74949662,0.9268939497468751,0.592632958000625,2021-07-13 00:00:00+00:00,6.99355488,1.1479531801585086,0.8222235940323266,2021-08-12 00:00:00+00:00,6.24387277,1.0066758206737827,1.0235587581670833,2021-09-11 00:00:00+00:00,46.71982881,7.503074728545532,2.5241737038761896,2021-10-11 00:00:00+00:00,57.50736613,7.593163083774196,4.04280632063103
59,59,90739,134,radio-caca,Radio Caca,RACA,Non-Fungible Tokens (NFT),"{'startDate': '2021-08-27', 'endDate': '2021-08-27', 'type': 'IEO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.000723554, 'raise': 72355}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}",Utility,,2021-08-27,2021-08-27,IEO,100000000,"{'USD': {'price': 0.000723554, 'raise': 72355}}","{'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}","{'price': 0.000723554, 'raise': 72355}",0.000723554,72355.0,,2021-09-29 00:00:00+00:00,0.00038924,7.2739225e-05,0.10053047180998241,2021-10-29 00:00:00+00:00,0.00259331,0.0005061006546875001,0.7999954111061512,2021-11-28 00:00:00+00:00,0.00510436,0.000837852336217584,1.9579633529841367,2021-12-28 00:00:00+00:00,0.00376282,0.0006066651341372101,2.796415125950923,2022-01-27 00:00:00+00:00,0.00181404,0.000291329784959688,3.1990523651337455,2022-02-26 00:00:00+00:00,0.00167673,0.00022139223536469602,3.50503123521766
68,68,100743,161,apenft,APENFT,NFT,Blockchain Service,"{'startDate': '2021-05-20', 'endDate': '2021-05-20', 'type': 'IEO', 'tokensForSale': 3999960000000, 'values': {'USD': {'price': 7.2e-08, 'raise': 288000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}",Utility,,2021-05-20,2021-05-20,IEO,3999960000000,"{'USD': {'price': 7.2e-08, 'raise': 288000}}","{'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}","{'price': 7.2e-08, 'raise': 288000}",7.2e-08,288000.0,,2021-05-20 00:00:00+00:00,3.92e-06,7.3255e-07,10.174305555555556,2021-06-19 00:00:00+00:00,3.21e-06,6.264515625000001e-07,18.875021701388892,2021-07-19 00:00:00+00:00,1.908e-07,3.1318759991519996e-08,19.31000447904889,2021-08-18 00:00:00+00:00,2.267e-07,3.654997738635e-08,19.817643053859307,2021-09-17 00:00:00+00:00,4.17e-06,6.69690416574e-07,29.118898839609304,2021-10-17 00:00:00+00:00,3.29e-06,4.34405333208e-07,35.15230624527597
91,91,147914,215,floki-inu-new,Floki Inu,FLOKI,Meme,"{'startDate': '2021-09-16', 'endDate': '2021-09-16', 'type': 'IEO', 'tokensForSale': 2000000000, 'values': {'USD': {'price': 4.58e-05, 'raise': 91600}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}",Utility,,2021-09-16,2021-09-16,IEO,2000000000,"{'USD': {'price': 4.58e-05, 'raise': 91600}}","{'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}","{'price': 4.58e-05, 'raise': 91600}",4.58e-05,91600.0,,2021-07-12 00:00:00+00:00,3.66e-06,6.839625000000001e-07,0.01493367903930131,2021-08-11 00:00:00+00:00,6.969e-06,1.36004390625e-06,0.04462896083515284,2021-09-10 00:00:00+00:00,,,,2021-10-10 00:00:00+00:00,6.349e-05,1.0236250834845e-05,,2021-11-09 00:00:00+00:00,0.00025548,4.1029378327656e-05,,2021-12-09 00:00:00+00:00,0.00014992,1.9795151232384003e-05,
87,87,148780,204,coin-98,Coin98,C98,DeFi,"{'startDate': '2021-07-16', 'endDate': '2021-07-23', 'type': 'IEO', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.075, 'raise': 3750000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",,,2021-07-16,2021-07-23,IEO,50000000,"{'USD': {'price': 0.075, 'raise': 3750000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.075, 'raise': 3750000}",0.075,3750000.0,,2021-07-23 00:00:00+00:00,0.79428815,0.14843259803125,1.9791013070833334,2021-08-22 00:00:00+00:00,2.77231033,0.5410336878390625,9.192883811604167,2021-09-21 00:00:00+00:00,3.31756223,0.544559409005775,16.45367593168117,2021-10-21 00:00:00+00:00,3.5408308,0.5708746610890675,24.065338079535397,2021-11-20 00:00:00+00:00,3.28953714,0.5282905270077325,31.10921177297184,2021-12-20 00:00:00+00:00,1.97589961,0.26089402081082286,34.587798717116144
52,52,162643,118,glimmer,Moonbeam,GLMR,Blockchain infrastructure,"{'startDate': '2021-09-07', 'endDate': '2021-09-10', 'type': 'ICO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.25, 'raise': 24500000}}}",Utility,,2021-09-07,2021-09-10,ICO,100000000,"{'USD': {'price': 0.25, 'raise': 24500000}}",,"{'price': 0.25, 'raise': 24500000}",0.25,24500000.0,,2022-01-11 00:00:00+00:00,17.2374699,3.2212521875625004,12.885008750250002,2022-02-10 00:00:00+00:00,5.89076653,1.1496199056203125,17.48348837273125,2022-03-12 00:00:00+00:00,2.41732727,0.3967908416671188,19.07065173939973,2022-04-11 00:00:00+00:00,,,,2022-05-11 00:00:00+00:00,,,,2022-06-10 00:00:00+00:00,,,
20,20,162765,45,bit-dao,BitDAO,BIT,DeFi,"{'startDate': '2021-08-30', 'endDate': '2021-08-30', 'type': 'IDO', 'tokensForSale': 200000000, 'values': {'USD': {'hardCap': 400000000, 'price': 1.416, 'raise': 379261197}, 'SUSHI': {'price': 0.12, 'raise': 2511100}, 'ETH': {'price': 0.000379, 'raise': 112000}}}",Utility,,2021-08-30,2021-08-30,IDO,200000000,"{'USD': {'hardCap': 400000000, 'price': 1.416, 'raise': 379261197}, 'SUSHI': {'price': 0.12, 'raise': 2511100}, 'ETH': {'price': 0.000379, 'raise': 112000}}",,"{'hardCap': 400000000, 'price': 1.416, 'raise': 379261197}",1.416,379261197.0,400000000.0,2021-08-17 00:00:00+00:00,1.61967193,0.30267619191875,0.213754372823976,2021-09-16 00:00:00+00:00,1.71368179,0.3344357118296875,0.44993778513307736,2021-10-16 00:00:00+00:00,1.799703,0.2954112490200132,0.6585615485652901,2021-11-15 00:00:00+00:00,2.78877826,0.4496240950090185,0.9760926891083823,2021-12-15 00:00:00+00:00,1.80328351,0.2896023225450659,1.1806141033351236,2022-01-14 00:00:00+00:00,2.04185892,0.26960316246392924,1.3710118169395933
64,64,165915,149,immutable-x,Immutable X,IMX,Non-Fungible Tokens (NFT),"{'startDate': '2021-11-05', 'endDate': '2021-11-05', 'type': 'IEO', 'tokensForSale': 6000000, 'values': {'USD': {'price': 0.16, 'raise': 960000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}",Utility,,2021-11-05,2021-11-05,IEO,6000000,"{'USD': {'price': 0.16, 'raise': 960000}}","{'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}","{'price': 0.16, 'raise': 960000}",0.16,960000.0,,2021-11-05 00:00:00+00:00,1.60210074,0.2993925757875,1.871203598671875,2021-12-05 00:00:00+00:00,5.81171757,1.1341930070203126,8.95990989254883,2022-01-04 00:00:00+00:00,4.54142065,0.7454489693809369,13.618965951179684,2022-02-03 00:00:00+00:00,2.95333233,0.4761545208463889,16.594931706469616,2022-03-05 00:00:00+00:00,1.31652293,0.21142992552060505,17.916368740973397,2022-04-04 00:00:00+00:00,,,
73,73,169902,172,aleph-zero,Aleph Zero,AZERO,Blockchain infrastructure,"{'startDate': '2021-10-05', 'endDate': '2021-10-07', 'type': 'ICO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.1, 'raise': 10000000}}}",Utility,,2021-10-05,2021-10-07,ICO,100000000,"{'USD': {'price': 0.1, 'raise': 10000000}}",,"{'price': 0.1, 'raise': 10000000}",0.1,10000000.0,,2022-01-27 00:00:00+00:00,0.75106092,0.14035450942500002,1.40354509425,2022-02-26 00:00:00+00:00,1.0947681,0.213650837015625,3.5400534644062502,2022-03-28 00:00:00+00:00,1.758957452883,0.28872309382671923,6.427284402673443,2022-04-27 00:00:00+00:00,,,,2022-05-27 00:00:00+00:00,,,,2022-06-26 00:00:00+00:00,,,
29,29,172327,66,bittorrent-new,BitTorrent (new),BTT,Cloud Storage,"{'startDate': '2019-01-28', 'endDate': '2019-01-28', 'type': 'IEO', 'tokensForSale': 0, 'values': {'USD': {'price': 1.2e-07, 'raise': 7200000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",Utility,,2019-01-28,2019-01-28,IEO,0,"{'USD': {'price': 1.2e-07, 'raise': 7200000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 1.2e-07, 'raise': 7200000}",1.2e-07,7200000.0,,2022-01-11 00:00:00+00:00,2.43310954328168e-06,4.5468734590076396e-07,3.7890612158397,2022-02-10 00:00:00+00:00,2.34e-06,4.5666562500000004e-07,7.5946080908397,2022-03-12 00:00:00+00:00,1.77e-06,2.90535666588e-07,10.0157386457397,2022-04-11 00:00:00+00:00,,,,2022-05-11 00:00:00+00:00,,,,2022-06-10 00:00:00+00:00,,,
34,34,173314,79,stepn,STEPN,GMT,Entertainment,"{'startDate': '2022-03-02', 'endDate': '2022-03-09', 'type': 'IEO', 'tokensForSale': 420000000, 'values': {'USD': {'price': 0.01, 'raise': 4200000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}",,,2022-03-02,2022-03-09,IEO,420000000,"{'USD': {'price': 0.01, 'raise': 4200000}}","{'id': 2, 'name': 'Binance', 'slug': 'binance'}","{'price': 0.01, 'raise': 4200000}",0.01,4200000.0,,2022-03-09 00:00:00+00:00,0.16388415,0.030625850531250002,3.0625850531250003,2022-04-08 00:00:00+00:00,,,,2022-05-08 00:00:00+00:00,,,,2022-06-07 00:00:00+00:00,,,,2022-07-07 00:00:00+00:00,,,,2022-08-06 00:00:00+00:00,,,
93,93,173655,219,c2x,C2X,CTX,Gaming,"{'startDate': '2022-03-17', 'endDate': '2022-03-19', 'type': 'IEO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.08}}, 'ieoPlatformExchange': {'id': 143, 'name': 'FTX Spot', 'slug': 'ftx-spot'}}",Utility,13400000.0,2022-03-17,2022-03-19,IEO,0,{'USD': {'price': 0.08}},"{'id': 143, 'name': 'FTX Spot', 'slug': 'ftx-spot'}",{'price': 0.08},0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
